,x,y,w
45021,0.8500000000000001,0.30000000000000004,100
45022,0.8500000000000001,0.35000000000000003,100
45023,0.8500000000000001,0.4,100
45024,0.9,0.45,100
45025,0.9,0.5,100
45026,0.9,0.55,100
45027,0.9,0.6000000000000001,100
45028,0.9,0.65,100
45029,0.9,0.7000000000000001,100
45030,0.9,0.75,100
45031,0.9,0.8,100
45032,0.9,0.8500000000000001,100
45033,0.9,0.9,100
45034,0.9,0.9500000000000001,100
45035,0.9,1.0,100
45036,0.9500000000000001,1.05,100
45037,0.9500000000000001,1.1,0
45038,0.8,-0.4,100
45039,0.8,-0.35000000000000003,100
45040,0.8,-0.30000000000000004,100
45041,0.8,-0.25,100
45042,0.8,-0.2,100
45043,0.8,-0.15000000000000002,100
45044,0.8,-0.1,100
45045,0.8500000000000001,-0.05,100
45046,0.8500000000000001,0.0,100
45047,0.8500000000000001,0.05,100
45048,0.8500000000000001,0.1,100
45049,0.8500000000000001,0.15000000000000002,100
45050,0.8500000000000001,0.2,100
45051,0.8500000000000001,0.25,100
45052,0.8500000000000001,0.30000000000000004,100
45053,0.8500000000000001,0.35000000000000003,100
45054,0.8500000000000001,0.4,100
45055,0.8500000000000001,0.45,100
45056,0.8500000000000001,0.5,100
45057,0.8500000000000001,0.55,100
45058,0.8500000000000001,0.6000000000000001,100
45059,0.8500000000000001,0.65,100
45060,0.9,0.7000000000000001,100
45061,0.9,0.75,100
45062,0.9,0.8,100
45063,0.9,0.8500000000000001,100
45064,0.9,0.9,100
45065,0.9,0.9500000000000001,100
45066,0.9,1.0,100
45067,0.9,1.05,100
45068,0.9,1.1500000000000001,100
45069,0.9,1.1500000000000001,100
45070,0.9,1.2000000000000002,100
45071,0.9,1.3,100
45072,0.9,1.3,100
45073,0.9,1.35,100
45074,0.9500000000000001,1.4000000000000001,100
45075,0.9500000000000001,1.4500000000000002,100
45076,0.9500000000000001,1.5,100
45077,0.9500000000000001,1.55,100
45078,0.9500000000000001,1.6,100
45079,0.9500000000000001,1.6500000000000001,100
45080,0.9500000000000001,1.7000000000000002,100
45081,0.9500000000000001,1.8,100
45082,0.9500000000000001,1.8,100
45083,0.9500000000000001,1.85,100
45084,0.9500000000000001,1.9500000000000002,100
45085,0.9500000000000001,1.9500000000000002,100
45086,0.9500000000000001,2.0,100
45087,0.9500000000000001,2.1,100
45088,0.9500000000000001,2.1,100
45089,1.0,2.15,100
45090,1.0,2.25,100
45091,1.0,2.3000000000000003,100
45092,1.0,2.3000000000000003,100
45093,1.0,2.4000000000000004,100
45094,1.0,2.45,100
45095,1.0,2.45,100
45096,1.0,2.5500000000000003,0
45097,0.8,-0.4,100
45098,0.8,-0.35000000000000003,100
45099,0.8,-0.30000000000000004,100
45100,0.8,-0.25,100
45101,0.8,-0.2,100
45102,0.8,-0.15000000000000002,100
45103,0.8,-0.1,100
45104,0.8,-0.05,100
45105,0.8,0.0,100
45106,0.8,0.05,100
45107,0.8500000000000001,0.1,100
45108,0.8500000000000001,0.15000000000000002,100
45109,0.8500000000000001,0.2,100
45110,0.8500000000000001,0.25,100
45111,0.8500000000000001,0.30000000000000004,100
45112,0.8500000000000001,0.35000000000000003,100
45113,0.8500000000000001,0.4,100
45114,0.8500000000000001,0.45,100
45115,0.8500000000000001,0.5,100
45116,0.8500000000000001,0.55,100
45117,0.8500000000000001,0.6000000000000001,100
45118,0.8500000000000001,0.65,100
45119,0.8500000000000001,0.7000000000000001,100
45120,0.8500000000000001,0.75,100
45121,0.8500000000000001,0.8,100
45122,0.8500000000000001,0.8500000000000001,100
45123,0.8500000000000001,0.9,100
45124,0.8500000000000001,0.9500000000000001,100
45125,0.8500000000000001,1.0,100
45126,0.9,1.05,100
45127,0.9,1.1500000000000001,100
45128,0.9,1.1500000000000001,100
45129,0.9,1.2000000000000002,100
45130,0.9,1.3,100
45131,0.9,1.3,100
45132,0.9,1.35,100
45133,0.9,1.4500000000000002,100
45134,0.9,1.4500000000000002,100
45135,0.9,1.5,100
45136,0.9,1.6,100
45137,0.9,1.6,100
45138,0.9,1.6500000000000001,100
45139,0.9,1.75,100
45140,0.9,1.8,100
45141,0.9,1.8,100
45142,0.9,1.85,100
45143,0.9,1.9500000000000002,100
45144,0.9,1.9500000000000002,100
45145,0.9,2.0,100
45146,0.9500000000000001,2.1,100
45147,0.9500000000000001,2.1,100
45148,0.9500000000000001,2.15,100
45149,0.9500000000000001,2.25,100
45150,0.9500000000000001,2.3000000000000003,100
45151,0.9500000000000001,2.3000000000000003,100
45152,0.9500000000000001,2.4000000000000004,100
45153,0.9500000000000001,2.45,100
45154,0.9500000000000001,2.45,100
45155,0.9500000000000001,2.5500000000000003,0
45156,0.8,-0.4,100
45157,0.8,-0.35000000000000003,100
45158,0.8,-0.30000000000000004,100
45159,0.8,-0.25,100
45160,0.8,-0.2,100
45161,0.8,-0.15000000000000002,100
45162,0.8,-0.1,100
45163,0.8,-0.05,100
45164,0.8,0.0,100
45165,0.8,0.05,100
45166,0.8,0.1,100
45167,0.8,0.15000000000000002,100
45168,0.8,0.2,100
45169,0.8,0.25,100
45170,0.8,0.30000000000000004,100
45171,0.8,0.35000000000000003,100
45172,0.8500000000000001,0.4,100
45173,0.8500000000000001,0.45,100
45174,0.8500000000000001,0.5,100
45175,0.8500000000000001,0.55,100
45176,0.8500000000000001,0.6000000000000001,100
45177,0.8500000000000001,0.65,100
45178,0.8500000000000001,0.7000000000000001,100
45179,0.8500000000000001,0.75,100
45180,0.8500000000000001,0.8,100
45181,0.8500000000000001,0.8500000000000001,100
45182,0.8500000000000001,0.9,100
45183,0.8500000000000001,0.9500000000000001,100
45184,0.8500000000000001,1.0,100
45185,0.8500000000000001,1.05,100
45186,0.8500000000000001,1.1,100
45187,0.8500000000000001,1.1500000000000001,100
45188,0.8500000000000001,1.2000000000000002,100
45189,0.8500000000000001,1.25,100
45190,0.8500000000000001,1.3,100
45191,0.8500000000000001,1.35,100
45192,0.8500000000000001,1.4000000000000001,100
45193,0.8500000000000001,1.4500000000000002,100
45194,0.8500000000000001,1.5,100
45195,0.8500000000000001,1.55,100
45196,0.8500000000000001,1.6,100
45197,0.8500000000000001,1.6500000000000001,100
45198,0.8500000000000001,1.7000000000000002,100
45199,0.8500000000000001,1.75,100
45200,0.8500000000000001,1.8,100
45201,0.9,1.85,100
45202,0.9,1.9000000000000001,100
45203,0.9,1.9500000000000002,100
45204,0.9,2.0,100
45205,0.9,2.0500000000000003,100
45206,0.9,2.1,100
45207,0.9,2.15,100
45208,0.9,2.2,100
45209,0.9,2.3000000000000003,100
45210,0.9,2.3000000000000003,100
45211,0.9,2.35,100
45212,0.9,2.45,100
45213,0.9,2.45,100
45214,0.9,2.5,0
45215,0.8,-0.4,100
45216,0.8,-0.35000000000000003,100
45217,0.8,-0.30000000000000004,100
45218,0.8,-0.25,100
45219,0.8,-0.2,100
45220,0.8,-0.15000000000000002,100
45221,0.8,-0.1,100
45222,0.8,-0.05,100
45223,0.8,0.0,100
45224,0.8,0.05,100
45225,0.8,0.1,100
45226,0.8,0.15000000000000002,100
45227,0.8,0.2,100
45228,0.8,0.25,100
45229,0.8,0.30000000000000004,100
45230,0.8,0.35000000000000003,100
45231,0.8,0.4,100
45232,0.8,0.45,100
45233,0.8,0.5,100
45234,0.8,0.55,100
45235,0.8,0.6000000000000001,100
45236,0.8,0.65,100
45237,0.8,0.7000000000000001,100
45238,0.8,0.75,100
45239,0.8,0.8,100
45240,0.8,0.8500000000000001,100
45241,0.8,0.9,100
45242,0.8,0.9500000000000001,100
45243,0.8,1.0,100
45244,0.8,1.05,100
45245,0.8,1.1,100
45246,0.8,1.1500000000000001,100
45247,0.8,1.2000000000000002,100
45248,0.8500000000000001,1.25,100
45249,0.8500000000000001,1.3,100
45250,0.8500000000000001,1.35,100
45251,0.8500000000000001,1.4000000000000001,100
45252,0.8500000000000001,1.4500000000000002,100
45253,0.8500000000000001,1.5,100
45254,0.8500000000000001,1.55,100
45255,0.8500000000000001,1.6,100
45256,0.8500000000000001,1.6500000000000001,100
45257,0.8500000000000001,1.7000000000000002,100
45258,0.8500000000000001,1.75,100
45259,0.8500000000000001,1.8,100
45260,0.8500000000000001,1.85,100
45261,0.8500000000000001,1.9000000000000001,100
45262,0.8500000000000001,1.9500000000000002,100
45263,0.8500000000000001,2.0,100
45264,0.8500000000000001,2.0500000000000003,100
45265,0.8500000000000001,2.1,100
45266,0.8500000000000001,2.15,100
45267,0.8500000000000001,2.2,100
45268,0.8500000000000001,2.25,100
45269,0.8500000000000001,2.3000000000000003,100
45270,0.8500000000000001,2.35,100
45271,0.8500000000000001,2.4000000000000004,100
45272,0.8500000000000001,2.45,100
45273,0.8500000000000001,2.5,100
45274,0.8500000000000001,2.5500000000000003,0
45275,0.8,-0.4,100
45276,0.8,-0.35000000000000003,100
45277,0.8,-0.30000000000000004,100
45278,0.8,-0.25,100
45279,0.8,-0.2,100
45280,0.8,-0.15000000000000002,100
45281,0.8,-0.1,100
45282,0.8,-0.05,100
45283,0.8,0.0,100
45284,0.8,0.05,100
45285,0.8,0.1,100
45286,0.8,0.15000000000000002,100
45287,0.8,0.2,100
45288,0.8,0.25,100
45289,0.8,0.30000000000000004,100
45290,0.8,0.35000000000000003,100
45291,0.8,0.4,100
45292,0.8,0.45,100
45293,0.8,0.5,100
45294,0.8,0.55,100
45295,0.8,0.6000000000000001,100
45296,0.8,0.65,100
45297,0.8,0.7000000000000001,100
45298,0.8,0.75,100
45299,0.8,0.8,100
45300,0.8,0.8500000000000001,100
45301,0.8,0.9,100
45302,0.8,0.9500000000000001,100
45303,0.8,1.0,100
45304,0.8,1.05,100
45305,0.8,1.1500000000000001,100
45306,0.8,1.1500000000000001,100
45307,0.8,1.2000000000000002,100
45308,0.8,1.3,100
45309,0.8,1.3,100
45310,0.8,1.35,100
45311,0.8,1.4500000000000002,100
45312,0.8,1.4500000000000002,100
45313,0.8,1.5,100
45314,0.8,1.6,100
45315,0.8,1.6,100
45316,0.8,1.6500000000000001,100
45317,0.8,1.75,100
45318,0.8,1.8,100
45319,0.8,1.8,100
45320,0.8,1.9000000000000001,100
45321,0.8,1.9500000000000002,100
45322,0.8,1.9500000000000002,100
45323,0.8,2.0500000000000003,100
45324,0.8,2.1,100
45325,0.8,2.1,100
45326,0.8,2.2,100
45327,0.8,2.25,100
45328,0.8,2.3000000000000003,100
45329,0.8,2.3000000000000003,100
45330,0.8,2.4000000000000004,100
45331,0.8,2.45,100
45332,0.8,2.45,100
45333,0.8,2.5500000000000003,0
45334,0.8,-0.4,100
45335,0.8,-0.35000000000000003,100
45336,0.8,-0.30000000000000004,100
45337,0.8,-0.25,100
45338,0.8,-0.2,100
45339,0.8,-0.15000000000000002,100
45340,0.8,-0.1,100
45341,0.8,-0.05,100
45342,0.8,0.0,100
45343,0.8,0.05,100
45344,0.8,0.1,100
45345,0.8,0.15000000000000002,100
45346,0.8,0.2,100
45347,0.8,0.25,100
45348,0.8,0.30000000000000004,100
45349,0.8,0.35000000000000003,100
45350,0.8,0.4,100
45351,0.8,0.45,100
45352,0.8,0.5,100
45353,0.8,0.55,100
45354,0.8,0.6000000000000001,100
45355,0.8,0.65,100
45356,0.8,0.7000000000000001,100
45357,0.75,0.75,100
45358,0.75,0.8,100
45359,0.75,0.8500000000000001,100
45360,0.75,0.9,100
45361,0.75,0.9500000000000001,100
45362,0.75,1.0,100
45363,0.75,1.05,100
45364,0.75,1.1,100
45365,0.75,1.1500000000000001,100
45366,0.75,1.2000000000000002,100
45367,0.75,1.25,100
45368,0.75,1.3,100
45369,0.75,1.35,100
45370,0.75,1.4000000000000001,100
45371,0.75,1.4500000000000002,100
45372,0.75,1.5,100
45373,0.75,1.55,100
45374,0.75,1.6,100
45375,0.75,1.6500000000000001,100
45376,0.75,1.7000000000000002,100
45377,0.75,1.75,100
45378,0.75,1.8,100
45379,0.75,1.85,100
45380,0.75,1.9000000000000001,100
45381,0.75,1.9500000000000002,100
45382,0.75,2.0,100
45383,0.75,2.0500000000000003,100
45384,0.75,2.1,100
45385,0.75,2.15,100
45386,0.75,2.2,100
45387,0.75,2.25,100
45388,0.75,2.3000000000000003,100
45389,0.75,2.35,100
45390,0.75,2.4000000000000004,100
45391,0.75,2.45,100
45392,0.75,2.5,100
45393,0.75,2.5500000000000003,0
45394,0.8,-0.4,100
45395,0.8,-0.35000000000000003,100
45396,0.8,-0.30000000000000004,100
45397,0.8,-0.25,100
45398,0.8,-0.2,100
45399,0.8,-0.15000000000000002,100
45400,0.8,-0.1,100
45401,0.8,-0.05,100
45402,0.8,0.0,100
45403,0.8,0.05,100
45404,0.8,0.1,100
45405,0.8,0.15000000000000002,100
45406,0.75,0.2,100
45407,0.75,0.25,100
45408,0.75,0.30000000000000004,100
45409,0.75,0.35000000000000003,100
45410,0.75,0.4,100
45411,0.75,0.45,100
45412,0.75,0.5,100
45413,0.75,0.55,100
45414,0.75,0.6000000000000001,100
45415,0.75,0.65,100
45416,0.75,0.7000000000000001,100
45417,0.75,0.75,100
45418,0.75,0.8,100
45419,0.75,0.8500000000000001,100
45420,0.75,0.9,100
45421,0.75,0.9500000000000001,100
45422,0.75,1.0,100
45423,0.75,1.05,100
45424,0.75,1.1,100
45425,0.75,1.1500000000000001,100
45426,0.75,1.2000000000000002,100
45427,0.75,1.25,100
45428,0.75,1.3,100
45429,0.75,1.35,100
45430,0.75,1.4000000000000001,100
45431,0.75,1.4500000000000002,100
45432,0.75,1.5,100
45433,0.7000000000000001,1.55,100
45434,0.7000000000000001,1.6,100
45435,0.7000000000000001,1.6500000000000001,100
45436,0.7000000000000001,1.7000000000000002,100
45437,0.7000000000000001,1.75,100
45438,0.7000000000000001,1.8,100
45439,0.7000000000000001,1.85,100
45440,0.7000000000000001,1.9000000000000001,100
45441,0.7000000000000001,1.9500000000000002,100
45442,0.7000000000000001,2.0,100
45443,0.7000000000000001,2.0500000000000003,100
45444,0.7000000000000001,2.1,100
45445,0.7000000000000001,2.15,100
45446,0.7000000000000001,2.2,100
45447,0.7000000000000001,2.25,100
45448,0.7000000000000001,2.3000000000000003,100
45449,0.7000000000000001,2.35,100
45450,0.7000000000000001,2.4000000000000004,100
45451,0.7000000000000001,2.45,100
45452,0.7000000000000001,2.5,100
45453,0.7000000000000001,2.5500000000000003,0
45454,0.8,-0.4,100
45455,0.8,-0.35000000000000003,100
45456,0.8,-0.30000000000000004,100
45457,0.8,-0.25,100
45458,0.8,-0.2,100
45459,0.8,-0.15000000000000002,100
45460,0.8,-0.1,100
45461,0.75,-0.05,100
45462,0.75,0.0,100
45463,0.75,0.05,100
45464,0.75,0.1,100
45465,0.75,0.15000000000000002,100
45466,0.75,0.2,100
45467,0.75,0.25,100
45468,0.75,0.30000000000000004,100
45469,0.75,0.35000000000000003,100
45470,0.75,0.4,100
45471,0.75,0.45,100
45472,0.75,0.5,100
45473,0.75,0.55,100
45474,0.75,0.6000000000000001,100
45475,0.75,0.65,100
45476,0.75,0.7000000000000001,100
45477,0.75,0.75,100
45478,0.75,0.8,100
45479,0.75,0.8500000000000001,100
45480,0.7000000000000001,0.9,100
45481,0.7000000000000001,0.9500000000000001,100
45482,0.7000000000000001,1.0,100
45483,0.7000000000000001,1.05,100
45484,0.7000000000000001,1.1,100
45485,0.7000000000000001,1.1500000000000001,100
45486,0.7000000000000001,1.2000000000000002,100
45487,0.7000000000000001,1.25,100
45488,0.7000000000000001,1.3,100
45489,0.7000000000000001,1.35,100
45490,0.7000000000000001,1.4000000000000001,100
45491,0.7000000000000001,1.4500000000000002,100
45492,0.7000000000000001,1.5,100
45493,0.7000000000000001,1.55,100
45494,0.7000000000000001,1.6,100
45495,0.7000000000000001,1.6500000000000001,100
45496,0.7000000000000001,1.7000000000000002,100
45497,0.7000000000000001,1.75,100
45498,0.7000000000000001,1.8,100
45499,0.65,1.85,100
45500,0.65,1.9000000000000001,100
45501,0.65,1.9500000000000002,100
45502,0.65,2.0,100
45503,0.65,2.0500000000000003,100
45504,0.65,2.1,100
45505,0.65,2.15,100
45506,0.65,2.2,100
45507,0.65,2.25,100
45508,0.65,2.3000000000000003,100
45509,0.65,2.35,100
45510,0.65,2.4000000000000004,100
45511,0.65,2.45,100
45512,0.65,2.5,0
45513,0.8,-0.4,100
45514,0.8,-0.35000000000000003,100
45515,0.8,-0.30000000000000004,100
45516,0.8,-0.25,100
45517,0.8,-0.2,100
45518,0.8,-0.15000000000000002,100
45519,0.75,-0.1,100
45520,0.75,-0.05,100
45521,0.75,0.0,100
45522,0.75,0.05,100
45523,0.75,0.1,100
45524,0.75,0.15000000000000002,100
45525,0.75,0.2,100
45526,0.75,0.25,100
45527,0.75,0.30000000000000004,100
45528,0.75,0.35000000000000003,100
45529,0.75,0.4,100
45530,0.75,0.45,100
45531,0.75,0.5,100
45532,0.75,0.55,100
45533,0.7000000000000001,0.6000000000000001,100
45534,0.7000000000000001,0.65,100
45535,0.7000000000000001,0.7000000000000001,100
45536,0.7000000000000001,0.75,100
45537,0.7000000000000001,0.8,100
45538,0.7000000000000001,0.8500000000000001,100
45539,0.7000000000000001,0.9,100
45540,0.7000000000000001,0.9500000000000001,100
45541,0.7000000000000001,1.0,100
45542,0.7000000000000001,1.05,100
45543,0.7000000000000001,1.1,100
45544,0.7000000000000001,1.1500000000000001,100
45545,0.7000000000000001,1.2000000000000002,100
45546,0.7000000000000001,1.25,100
45547,0.65,1.3,100
45548,0.65,1.35,100
45549,0.65,1.4000000000000001,100
45550,0.65,1.4500000000000002,100
45551,0.65,1.5,100
45552,0.65,1.55,100
45553,0.65,1.6,100
45554,0.65,1.6500000000000001,100
45555,0.65,1.7000000000000002,100
45556,0.65,1.75,100
45557,0.65,1.8,100
45558,0.65,1.85,100
45559,0.65,1.9000000000000001,100
45560,0.65,1.9500000000000002,100
45561,0.6000000000000001,2.0,100
45562,0.6000000000000001,2.0500000000000003,100
45563,0.6000000000000001,2.1,100
45564,0.6000000000000001,2.15,100
45565,0.6000000000000001,2.2,100
45566,0.6000000000000001,2.25,100
45567,0.6000000000000001,2.3000000000000003,100
45568,0.6000000000000001,2.35,100
45569,0.6000000000000001,2.4000000000000004,100
45570,0.6000000000000001,2.45,100
45571,0.6000000000000001,2.5,100
45572,0.6000000000000001,2.5500000000000003,0
45573,0.8,-0.4,100
45574,0.8,-0.35000000000000003,100
45575,0.8,-0.30000000000000004,100
45576,0.8,-0.25,100
45577,0.8,-0.2,100
45578,0.75,-0.15000000000000002,100
45579,0.75,-0.1,100
45580,0.75,-0.05,100
45581,0.75,0.0,100
45582,0.75,0.05,100
45583,0.75,0.1,100
45584,0.75,0.15000000000000002,100
45585,0.75,0.2,100
45586,0.75,0.25,100
45587,0.75,0.30000000000000004,100
45588,0.75,0.35000000000000003,100
45589,0.7000000000000001,0.4,100
45590,0.7000000000000001,0.45,100
45591,0.7000000000000001,0.5,100
45592,0.7000000000000001,0.55,100
45593,0.7000000000000001,0.6000000000000001,100
45594,0.7000000000000001,0.65,100
45595,0.7000000000000001,0.7000000000000001,100
45596,0.7000000000000001,0.75,100
45597,0.7000000000000001,0.8,100
45598,0.7000000000000001,0.8,100
45599,0.7000000000000001,0.9,100
45600,0.65,0.9500000000000001,100
45601,0.65,0.9500000000000001,100
45602,0.65,1.05,100
45603,0.65,1.1,100
45604,0.65,1.1,100
45605,0.65,1.2000000000000002,100
45606,0.65,1.25,100
45607,0.65,1.25,100
45608,0.65,1.35,100
45609,0.65,1.4000000000000001,100
45610,0.65,1.4000000000000001,100
45611,0.65,1.5,100
45612,0.6000000000000001,1.55,100
45613,0.6000000000000001,1.55,100
45614,0.6000000000000001,1.6500000000000001,100
45615,0.6000000000000001,1.7000000000000002,100
45616,0.6000000000000001,1.7000000000000002,100
45617,0.6000000000000001,1.8,100
45618,0.6000000000000001,1.85,100
45619,0.6000000000000001,1.85,100
45620,0.6000000000000001,1.9500000000000002,100
45621,0.6000000000000001,2.0,100
45622,0.6000000000000001,2.0,100
45623,0.55,2.1,100
45624,0.55,2.15,100
45625,0.55,2.15,100
45626,0.55,2.25,100
45627,0.55,2.3000000000000003,100
45628,0.55,2.3000000000000003,100
45629,0.55,2.4000000000000004,100
45630,0.55,2.45,100
45631,0.55,2.45,100
45632,0.55,2.5500000000000003,0
45633,0.8,-0.4,100
45634,0.8,-0.35000000000000003,100
45635,0.8,-0.30000000000000004,100
45636,0.75,-0.25,100
45637,0.75,-0.2,100
45638,0.75,-0.15000000000000002,100
45639,0.75,-0.1,100
45640,0.75,-0.05,100
45641,0.75,0.0,100
45642,0.75,0.05,100
45643,0.75,0.1,100
45644,0.75,0.15000000000000002,100
45645,0.75,0.2,100
45646,0.7000000000000001,0.25,100
45647,0.7000000000000001,0.30000000000000004,100
45648,0.7000000000000001,0.35000000000000003,100
45649,0.7000000000000001,0.4,100
45650,0.7000000000000001,0.45,100
45651,0.7000000000000001,0.5,100
45652,0.7000000000000001,0.55,100
45653,0.7000000000000001,0.6000000000000001,100
45654,0.7000000000000001,0.65,100
45655,0.7000000000000001,0.7000000000000001,100
45656,0.65,0.75,100
45657,0.65,0.8,100
45658,0.65,0.8500000000000001,100
45659,0.65,0.9,100
45660,0.65,0.9500000000000001,100
45661,0.65,1.0,100
45662,0.65,1.05,100
45663,0.65,1.1,100
45664,0.65,1.1500000000000001,100
45665,0.6000000000000001,1.2000000000000002,100
45666,0.6000000000000001,1.25,100
45667,0.6000000000000001,1.3,100
45668,0.6000000000000001,1.35,100
45669,0.6000000000000001,1.4000000000000001,100
45670,0.6000000000000001,1.4500000000000002,100
45671,0.6000000000000001,1.5,100
45672,0.6000000000000001,1.55,100
45673,0.6000000000000001,1.6,100
45674,0.55,1.6500000000000001,100
45675,0.55,1.7000000000000002,100
45676,0.55,1.75,100
45677,0.55,1.8,100
45678,0.55,1.85,100
45679,0.55,1.9000000000000001,100
45680,0.55,1.9500000000000002,100
45681,0.55,2.0,100
45682,0.55,2.0500000000000003,100
45683,0.5,2.1,100
45684,0.5,2.15,100
45685,0.5,2.2,100
45686,0.5,2.25,100
45687,0.5,2.3000000000000003,100
45688,0.5,2.35,100
45689,0.5,2.4000000000000004,100
45690,0.5,2.45,100
45691,0.5,2.5,100
45692,0.5,2.5500000000000003,0
45693,0.8,-0.4,100
45694,0.8,-0.35000000000000003,100
45695,0.8,-0.30000000000000004,100
45696,0.75,-0.25,100
45697,0.75,-0.2,100
45698,0.75,-0.15000000000000002,100
45699,0.75,-0.1,100
45700,0.75,-0.05,100
45701,0.75,0.0,100
45702,0.75,0.05,100
45703,0.75,0.1,100
45704,0.7000000000000001,0.15000000000000002,100
45705,0.7000000000000001,0.2,100
45706,0.7000000000000001,0.25,100
45707,0.7000000000000001,0.30000000000000004,100
45708,0.7000000000000001,0.35000000000000003,100
45709,0.7000000000000001,0.4,100
45710,0.7000000000000001,0.45,100
45711,0.7000000000000001,0.5,100
45712,0.65,0.55,100
45713,0.65,0.6000000000000001,100
45714,0.65,0.65,100
45715,0.65,0.7000000000000001,100
45716,0.65,0.75,100
45717,0.65,0.8,100
45718,0.65,0.8500000000000001,100
45719,0.65,0.9,100
45720,0.6000000000000001,0.9500000000000001,100
45721,0.6000000000000001,0.9500000000000001,100
45722,0.6000000000000001,1.05,100
45723,0.6000000000000001,1.1,100
45724,0.6000000000000001,1.1,100
45725,0.6000000000000001,1.2000000000000002,100
45726,0.6000000000000001,1.25,100
45727,0.6000000000000001,1.25,100
45728,0.55,1.35,100
45729,0.55,1.4000000000000001,100
45730,0.55,1.4000000000000001,100
45731,0.55,1.5,100
45732,0.55,1.55,100
45733,0.55,1.55,100
45734,0.55,1.6500000000000001,100
45735,0.55,1.7000000000000002,100
45736,0.55,1.7000000000000002,100
45737,0.5,1.8,100
45738,0.5,1.85,100
45739,0.5,1.85,100
45740,0.5,1.9500000000000002,100
45741,0.5,2.0,100
45742,0.5,2.0,100
45743,0.5,2.1,100
45744,0.45,2.15,100
45745,0.45,2.15,100
45746,0.45,2.25,100
45747,0.45,2.3000000000000003,100
45748,0.45,2.3000000000000003,100
45749,0.45,2.4000000000000004,100
45750,0.45,2.45,100
45751,0.45,2.45,100
45752,0.45,2.5500000000000003,0
45753,0.8,-0.4,100
45754,0.8,-0.35000000000000003,100
45755,0.8,-0.30000000000000004,100
45756,0.75,-0.25,100
45757,0.75,-0.2,100
45758,0.75,-0.15000000000000002,100
45759,0.75,-0.15000000000000002,100
45760,0.75,-0.05,100
45761,0.75,0.0,100
45762,0.75,0.0,100
45763,0.7000000000000001,0.1,100
45764,0.7000000000000001,0.15000000000000002,100
45765,0.7000000000000001,0.15000000000000002,100
45766,0.7000000000000001,0.25,100
45767,0.7000000000000001,0.30000000000000004,100
45768,0.7000000000000001,0.35000000000000003,100
45769,0.7000000000000001,0.4,100
45770,0.65,0.45,100
45771,0.65,0.5,100
45772,0.65,0.55,100
45773,0.65,0.55,100
45774,0.65,0.65,100
45775,0.65,0.7000000000000001,100
45776,0.65,0.7000000000000001,100
45777,0.6000000000000001,0.8,100
45778,0.6000000000000001,0.8500000000000001,100
45779,0.6000000000000001,0.8500000000000001,100
45780,0.6000000000000001,0.9500000000000001,100
45781,0.6000000000000001,1.0,100
45782,0.6000000000000001,1.0,100
45783,0.6000000000000001,1.1,100
45784,0.55,1.1,100
45785,0.55,1.1500000000000001,100
45786,0.55,1.25,100
45787,0.55,1.25,100
45788,0.55,1.3,100
45789,0.55,1.4000000000000001,100
45790,0.55,1.4000000000000001,100
45791,0.5,1.4500000000000002,100
45792,0.5,1.55,100
45793,0.5,1.55,100
45794,0.5,1.6,100
45795,0.5,1.6500000000000001,100
45796,0.5,1.7000000000000002,100
45797,0.5,1.8,100
45798,0.5,1.8,100
45799,0.45,1.85,100
45800,0.45,1.9500000000000002,100
45801,0.45,1.9500000000000002,100
45802,0.45,2.0,100
45803,0.45,2.1,100
45804,0.45,2.1,100
45805,0.4,2.15,100
45806,0.4,2.25,100
45807,0.4,2.25,100
45808,0.4,2.3000000000000003,100
45809,0.4,2.35,100
45810,0.4,2.4000000000000004,100
45811,0.4,2.45,100
45812,0.4,2.5,100
45813,0.35000000000000003,2.5500000000000003,0
45814,0.8,-0.4,100
45815,0.8,-0.35000000000000003,100
45816,0.75,-0.30000000000000004,100
45817,0.75,-0.25,100
45818,0.75,-0.2,100
45819,0.75,-0.15000000000000002,100
45820,0.75,-0.1,100
45821,0.75,-0.05,100
45822,0.75,0.0,100
45823,0.7000000000000001,0.05,100
45824,0.7000000000000001,0.1,100
45825,0.7000000000000001,0.15000000000000002,100
45826,0.7000000000000001,0.2,100
45827,0.7000000000000001,0.25,100
45828,0.7000000000000001,0.30000000000000004,100
45829,0.65,0.35000000000000003,100
45830,0.65,0.4,100
45831,0.65,0.45,100
45832,0.65,0.5,100
45833,0.65,0.55,100
45834,0.65,0.6000000000000001,100
45835,0.6000000000000001,0.65,100
45836,0.6000000000000001,0.7000000000000001,100
45837,0.6000000000000001,0.75,100
45838,0.6000000000000001,0.8,100
45839,0.6000000000000001,0.8500000000000001,100
45840,0.6000000000000001,0.9,100
45841,0.55,0.9500000000000001,100
45842,0.55,1.0,100
45843,0.55,1.05,100
45844,0.55,1.1,100
45845,0.55,1.1500000000000001,100
45846,0.55,1.2000000000000002,100
45847,0.5,1.25,100
45848,0.5,1.3,100
45849,0.5,1.35,100
45850,0.5,1.4000000000000001,100
45851,0.5,1.4500000000000002,100
45852,0.5,1.5,100
45853,0.5,1.55,100
45854,0.45,1.6,100
45855,0.45,1.6500000000000001,100
45856,0.45,1.7000000000000002,100
45857,0.45,1.75,100
45858,0.45,1.8,100
45859,0.45,1.85,100
45860,0.4,1.9000000000000001,100
45861,0.4,1.9500000000000002,100
45862,0.4,2.0,100
45863,0.4,2.0500000000000003,100
